idno;tail;name;ST_AsText(shap);nlan;sped;hier;head;leng;capa 
2001488;1316243;Hauptstraße/L4073;16.0648479 47.8285984,16.0647232 47.8285349,16.0645152 47.8284452,16.0641608 47.8282933,16.0638665 47.8281593,16.0636497 47.8280541,16.0634487 47.8279596,16.0632179 47.8278389,16.0630382 47.8277445,16.0628973 47.8276538,16.0627267 47.8275129,16.0626334 47.8274282,16.0625053 47.8272661,16.0623491 47.8270635,16.0622281 47.8268978,16.061979 47.8265664,16.061577 47.8260658,16.0613895 47.8257548;1;55;0;18017427;420,320007324219;900
2001488;18017427;Hauptstraße/L4073;16.0613895 47.8257548,16.061577 47.8260658,16.061979 47.8265664,16.0622281 47.8268978,16.0623491 47.8270635,16.0625053 47.8272661,16.0626334 47.8274282,16.0627267 47.8275129,16.0628973 47.8276538,16.0630382 47.8277445,16.0632179 47.8278389,16.0634487 47.8279596,16.0636497 47.8280541,16.0638665 47.8281593,16.0641608 47.8282933,16.0645152 47.8284452,16.0647232 47.8285349,16.0648479 47.8285984;1;55;0;1316243;420,320007324219;900
2001493;1316248;Biedermannsdorfer Straße/B11 - Mödlinger Straße;16.3655396 48.081647699999,16.3654143 48.081658699999,16.3652455 48.081672099999,16.3647962 48.081710199999;1;72;0;18035678;55,8199996948242;1250
2001493;18035678;Biedermannsdorfer Straße/B11 - Mödlinger Straße;16.3647962 48.081710199999,16.3652455 48.081672099999,16.3654143 48.081658699999,16.3655396 48.081647699999;1;72;0;1316248;55,8199996948242;1250
2001508;1316257;Am Forst/L137;16.0339289 47.6734546,16.0339651 47.6735352,16.0340405 47.6738044,16.0341156 47.6741135,16.0342221 47.6744495,16.0343271 47.6747214,16.0343894 47.6748555;1;69;0;18063348;159,740005493164;900
2001495;1316249;Innerhalbach/L133;15.703988 47.9415197,15.7039633 47.941443,15.7038974 47.9413179,15.7037854 47.941201,15.7036503 47.941091,15.7034774 47.940999,15.7033113 47.9409347,15.703099 47.9408652,15.7028994 47.9408039,15.7027115 47.9407248,15.7025293 47.9406369,15.7020814 47.9403609,15.7018648 47.9402271,15.701459 47.93996,15.7012051 47.9398453,15.7008747 47.9397019,15.7002933 47.9394539,15.700021 47.9393691,15.6996974 47.9392839,15.6994408 47.9391776,15.6991945 47.9390546,15.6990789 47.9389757,15.6989461 47.9388883,15.6988045 47.9387077,15.6987353 47.9385309,15.698677 47.9384005,15.6985506 47.9381966,15.6982701 47.9378079;1;69;0;18207607;617,309997558594;900
2001495;18207607;Innerhalbach/L133;15.6982701 47.9378079,15.6985506 47.9381966,15.698677 47.9384005,15.6987353 47.9385309,15.6988045 47.9387077,15.6989461 47.9388883,15.6990789 47.9389757,15.6991945 47.9390546,15.6994408 47.9391776,15.6996974 47.9392839,15.700021 47.9393691,15.7002933 47.9394539,15.7008747 47.9397019,15.7012051 47.9398453,15.701459 47.93996,15.7018648 47.9402271,15.7020814 47.9403609,15.7025293 47.9406369,15.7027115 47.9407248,15.7028994 47.9408039,15.703099 47.9408652,15.7033113 47.9409347,15.7034774 47.940999,15.7036503 47.941091,15.7037854 47.941201,15.7038974 47.9413179,15.7039633 47.941443,15.703988 47.9415197;1;69;0;1316249;617,309997558594;900
2001496;1316249;Innerhalbach/L133;15.703988 47.9415197,15.7039903 47.9415269,15.7039343 47.9416844,15.7038503 47.941834,15.7037464 47.9419619,15.7036843 47.942085,15.7036623 47.94221,15.7036667 47.9422323;1;69;0;18151094;83,75;900
2001496;18151094;Innerhalbach/L133;15.7036667 47.9422323,15.7036623 47.94221,15.7036843 47.942085,15.7037464 47.9419619,15.7038503 47.941834,15.7039343 47.9416844,15.7039903 47.9415269,15.703988 47.9415197;1;69;0;1316249;83,75;900
2001497;1316250;Kleinzell/L132;15.7621974 47.95426,15.7623165 47.954169,15.7626074 47.9538819,15.7627234 47.9537959,15.7628735 47.953698,15.7631764 47.9535809,15.7639265 47.953388,15.7644805 47.9532989,15.7647495 47.953272,15.7658629 47.9532633,15.7666994 47.9531969,15.7678395 47.953096,15.7686875 47.953004,15.7691307 47.9529452,15.7694944 47.9528816,15.76972 47.9528303,15.7699296 47.9527718,15.7701589 47.9526956,15.7708311 47.9524467,15.7715347 47.9522455,15.7724986 47.9520237,15.772625 47.9520044,15.7727385 47.9519935,15.7728461 47.951995,15.7728928 47.9520009;1;69;0;18177757;861,789978027344;900
2001497;18177757;Kleinzell/L132;15.7728928 47.9520009,15.7728461 47.951995,15.7727385 47.9519935,15.772625 47.9520044,15.7724986 47.9520237,15.7715347 47.9522455,15.7708311 47.9524467,15.7701589 47.9526956,15.7699296 47.9527718,15.76972 47.9528303,15.7694944 47.9528816,15.7691307 47.9529452,15.7686875 47.953004,15.7678395 47.953096,15.7666994 47.9531969,15.7658629 47.9532633,15.7647495 47.953272,15.7644805 47.9532989,15.7639265 47.953388,15.7631764 47.9535809,15.7628735 47.953698,15.7627234 47.9537959,15.7626074 47.9538819,15.7623165 47.954169,15.7621974 47.95426;1;69;0;1316250;861,789978027344;900
2001501;1316252;Wörtherstraße/L4156;15.9627353 47.6724801,15.9620463 47.672568,15.9619047 47.6725956,15.9617571 47.6726554,15.9616127 47.6727586,15.9615367 47.6728475;1;35;0;18016003;103,860000610352;1100
2001501;18016003;Wörtherstraße/L4156;15.9615367 47.6728475,15.9616127 47.6727586,15.9617571 47.6726554,15.9619047 47.6725956,15.9620463 47.672568,15.9627353 47.6724801;1;35;0;1316252;103,860000610352;1100
2001502;1316252;Wörtherstraße/L4156;15.9627353 47.6724801,15.9635101 47.6723812,15.9644307 47.6722336,15.9648014 47.6721838,15.9649544 47.6721793,15.9650997 47.6721898,15.9652057 47.6722068,15.9652723 47.6722137,15.9652839 47.6722088;1;35;0;18117624;195,399993896484;1100
2001502;18117624;Wörtherstraße/L4156;15.9652839 47.6722088,15.9652723 47.6722137,15.9652057 47.6722068,15.9650997 47.6721898,15.9649544 47.6721793,15.9648014 47.6721838,15.9644307 47.6722336,15.9635101 47.6723812,15.9627353 47.6724801;1;35;0;1316252;195,399993896484;1100
2001507;1316257;Am Forst/L137;16.0339289 47.6734546,16.0339007 47.6733917,16.0337854 47.6732563,16.0336991 47.6731789,16.0336925 47.6731743;1;69;0;18106444;36,1599998474121;900
2001507;18106444;Am Forst/L137;16.0336925 47.6731743,16.0336991 47.6731789,16.0337854 47.6732563,16.0339007 47.6733917,16.0339289 47.6734546;1;69;0;1316257;36,1599998474121;900
2001824;1316608;Untergoin/L132;15.7840642 48.0894565,15.7841165 48.0893271;1;35;0;18015008;14,8999996185303;1100
2001508;18063348;Am Forst/L137;16.0343894 47.6748555,16.0343271 47.6747214,16.0342221 47.6744495,16.0341156 47.6741135,16.0340405 47.6738044,16.0339651 47.6735352,16.0339289 47.6734546;1;69;0;1316257;159,740005493164;900
2001510;1316258;Lichtenwörtherstraße/B21b - Baustraße Fischerdeponie 2;16.2529395 47.8459088,16.2531479 47.8458587,16.2537973 47.8457054;1;79;0;18534507;68,0699996948242;1250
2001510;18534507;Lichtenwörtherstraße/B21b - Baustraße Fischerdeponie 2;16.2537973 47.8457054,16.2531479 47.8458587,16.2529395 47.8459088;1;79;0;1316258;68,0699996948242;1250
2001512;1316259;Prein an der Rax/L135;15.753603 47.6740569,15.753358 47.6740735,15.7530823 47.6741206,15.7528513 47.6741686,15.7522224 47.6743406,15.7520024 47.6743926,15.7518224 47.6744145,15.7516414 47.6744236,15.7514294 47.6744196,15.7511849 47.6744173,15.7510337 47.6744348,15.7508654 47.6744786,15.7507253 47.6745166,15.7505504 47.6745786,15.7503713 47.6746606,15.7501538 47.6747688,15.7495574 47.6750656,15.7493714 47.6751176,15.7492634 47.6751286,15.7492483 47.6751289,15.7491254 47.6751316,15.7491245 47.6751315,15.749013 47.6751188;1;35;0;18123780;373,760009765625;1100
2001512;18123780;Prein an der Rax/L135;15.749013 47.6751188,15.7491245 47.6751315,15.7491254 47.6751316,15.7492483 47.6751289,15.7492634 47.6751286,15.7493714 47.6751176,15.7495574 47.6750656,15.7501538 47.6747688,15.7503713 47.6746606,15.7505504 47.6745786,15.7507253 47.6745166,15.7508654 47.6744786,15.7510337 47.6744348,15.7511849 47.6744173,15.7514294 47.6744196,15.7516414 47.6744236,15.7518224 47.6744145,15.7520024 47.6743926,15.7522224 47.6743406,15.7528513 47.6741686,15.7530823 47.6741206,15.753358 47.6740735,15.753603 47.6740569;1;35;0;1316259;373,760009765625;1100
2001513;1316260;Prein an der Rax/L135;15.7552811 47.6741957,15.7558064 47.6742596,15.7562404 47.6743287,15.7562489 47.6743301;1;35;0;18127628;74,2200012207031;1100
2001513;18127628;Prein an der Rax/L135;15.7562489 47.6743301,15.7562404 47.6743287,15.7558064 47.6742596,15.7552811 47.6741957;1;35;0;1316260;74,2200012207031;1100
2001514;1316259;Griesleiten/L135;15.753603 47.6740569,15.7536565 47.6740532,15.7537014 47.6740515,15.7542823 47.6740995,15.7550084 47.6741626,15.7551121 47.6741752,15.7552811 47.6741957;1;35;0;1316260;127,150001525879;1100
2001514;1316260;Griesleiten/L135;15.7552811 47.6741957,15.7551121 47.6741752,15.7550084 47.6741626,15.7542823 47.6740995,15.7537014 47.6740515,15.7536565 47.6740532,15.753603 47.6740569;1;35;0;1316259;127,150001525879;1100
2001518;1316262;Greis/L4168;15.8453623 47.6390031,15.8453056 47.6389265,15.845251 47.638874;1;39;0;18163107;16,6499996185303;1100
2001518;18163107;Greis/L4168;15.845251 47.638874,15.8453056 47.6389265,15.8453623 47.6390031;1;39;0;1316262;16,6499996185303;1100
2001519;1316263;L128;16.1585219 48.0597843,16.158681 48.0598333;1;69;0;18103104;13,0500001907349;900
2001519;18103104;L128;16.158681 48.0598333,16.1585219 48.0597843;1;69;0;1316263;13,0500001907349;900
2001521;1316264;Pottendorfer Straße/L157;16.3056594 47.9529023,16.3057086 47.9528612,16.3058573 47.9527588,16.3062072 47.9524999,16.3073359 47.9516791,16.3073457 47.9516719;1;35;0;18078822;185,979995727539;1100
2001521;18078822;Pottendorfer Straße/L157;16.3073457 47.9516719,16.3073359 47.9516791,16.3062072 47.9524999,16.3058573 47.9527588,16.3057086 47.9528612,16.3056594 47.9529023;1;35;0;1316264;185,979995727539;1100
2001526;1316266;Gerichtsweg;16.2154351 47.9605568,16.2158998 47.9605595,16.2169706 47.9605452;1;34;0;18056419;114,690002441406;1100
2001526;18056419;Gerichtsweg;16.2169706 47.9605452,16.2158998 47.9605595,16.2154351 47.9605568;1;34;0;1316266;114,690002441406;1100
2001527;1316269;Gebharts/L8202;15.126391 48.8055071,15.1264612 48.8055761,15.126651 48.8057579,15.1270102 48.8061264,15.1271595 48.8063145,15.1273388 48.8066162,15.1273824 48.8066422;1;35;0;18211160;146,539993286133;1100
2001527;18211160;Gebharts/L8202;15.1273824 48.8066422,15.1273388 48.8066162,15.1271595 48.8063145,15.1270102 48.8061264,15.126651 48.8057579,15.1264612 48.8055761,15.126391 48.8055071;1;35;0;1316269;146,539993286133;1100
2001531;1316269;Gebharts/L8202;15.126391 48.8055071,15.1263208 48.805438,15.1261941 48.8052622;1;35;0;1316271;30,9099998474121;1100
2001531;1316271;Gebharts/L8202;15.1261941 48.8052622,15.1263208 48.805438,15.126391 48.8055071;1;35;0;1316269;30,9099998474121;1100
2001532;1316271;Gebharts/L8202;15.1261941 48.8052622,15.1261744 48.8052349,15.1259969 48.8049616,15.1257018 48.8046521,15.1256041 48.8045194,15.1255366 48.8043905,15.125515 48.8042404;1;35;0;18012591;125,470001220703;1100
2001532;18012591;Gebharts/L8202;15.125515 48.8042404,15.1255366 48.8043905,15.1256041 48.8045194,15.1257018 48.8046521,15.1259969 48.8049616,15.1261744 48.8052349,15.1261941 48.8052622;1;35;0;1316271;125,470001220703;1100
2001543;1316279;Reichenauer Straße/B27 - Höllental Straße;15.9214825 47.6815919,15.9211787 47.6816698,15.9209787 47.6817141,15.9207735 47.681753,15.920472 47.6817854,15.9201266 47.6818055,15.9198441 47.6818037,15.9195703 47.6817808,15.9192493 47.6817347,15.9190251 47.6816941,15.9186663 47.6816054;1;55;0;18009709;217,850006103516;1250
2001543;18009709;Reichenauer Straße/B27 - Höllental Straße;15.9186663 47.6816054,15.9190251 47.6816941,15.9192493 47.6817347,15.9195703 47.6817808,15.9198441 47.6818037,15.9201266 47.6818055,15.920472 47.6817854,15.9207735 47.681753,15.9209787 47.6817141,15.9211787 47.6816698,15.9214825 47.6815919;1;55;0;1316279;217,850006103516;1250
2001546;1316280;Griesbach/B119 - Greiner Straße;14.9493273 48.5246356,14.9493115 48.5246509,14.9492124 48.5247027,14.9490532 48.5247603,14.9489108 48.5247931,14.9487475 48.524803,14.9486907 48.5248017;1;39;0;18188776;52,2200012207031;1100
2001546;18188776;Griesbach/B119 - Greiner Straße;14.9486907 48.5248017,14.9487475 48.524803,14.9489108 48.5247931,14.9490532 48.5247603,14.9492124 48.5247027,14.9493115 48.5246509,14.9493273 48.5246356;1;39;0;1316280;52,2200012207031;1100
2001547;1316279;Reichenauer Straße/B27 - Höllental Straße;15.9214825 47.6815919,15.9214894 47.6815901,15.9219028 47.6814503,15.922183 47.6813185,15.9223847 47.6812065,15.9226098 47.6810745,15.9227354 47.6809896;1;55;0;1316281;116,25;1250
2001547;1316281;Reichenauer Straße/B27 - Höllental Straße;15.9227354 47.6809896,15.9226098 47.6810745,15.9223847 47.6812065,15.922183 47.6813185,15.9219028 47.6814503,15.9214894 47.6815901,15.9214825 47.6815919;1;55;0;1316279;116,25;1250
2001616;1316348;Bundesstraße/B2 - Waldviertler Straße;15.2535246 48.744047,15.253981 48.7439808,15.2540731 48.743967;1;76;0;18187215;41,310001373291;1250
2001548;1316281;Reichenauer Straße/B27 - Höllental Straße;15.9227354 47.6809896,15.9227736 47.6809637,15.9231287 47.6806908,15.9233486 47.6805076,15.9235845 47.680277,15.9239214 47.6799141,15.9243739 47.6793745,15.9244679 47.6792422,15.9245347 47.6791306,15.9246093 47.6790028,15.9247128 47.6787633,15.9247746 47.6785856,15.9248747 47.6783115,15.9250796 47.6775996,15.9253416 47.6767905,15.9254877 47.6765256,15.9255726 47.6764076,15.9257746 47.6761796,15.9261036 47.6758816,15.926363 47.6756422,15.9266287 47.6754533,15.9268198 47.6753398,15.9269699 47.6752558,15.9270421 47.675212;1;55;0;18026357;735,409973144531;1250
2001548;18026357;Reichenauer Straße/B27 - Höllental Straße;15.9270421 47.675212,15.9269699 47.6752558,15.9268198 47.6753398,15.9266287 47.6754533,15.926363 47.6756422,15.9261036 47.6758816,15.9257746 47.6761796,15.9255726 47.6764076,15.9254877 47.6765256,15.9253416 47.6767905,15.9250796 47.6775996,15.9248747 47.6783115,15.9247746 47.6785856,15.9247128 47.6787633,15.9246093 47.6790028,15.9245347 47.6791306,15.9244679 47.6792422,15.9243739 47.6793745,15.9239214 47.6799141,15.9235845 47.680277,15.9233486 47.6805076,15.9231287 47.6806908,15.9227736 47.6809637,15.9227354 47.6809896;1;55;0;1316281;735,409973144531;1250
2001586;1331665;Rastenfeld;15.3310924 48.5739789,15.3311497 48.5738951,15.3312641 48.5737655;1;28;0;1331666;26,9300003051758;1100
2001586;1331666;Rastenfeld;15.3312641 48.5737655,15.3311497 48.5738951,15.3310924 48.5739789;1;28;0;1331665;26,9300003051758;1100
2001588;1316326;Leopoldsdorf/L8179;15.1369588 48.9472977,15.1369904 48.9473179,15.1373863 48.9475891,15.1375974 48.9477495,15.1377557 48.9478944,15.1378671 48.9480457;1;35;0;18186568;107,23999786377;1100
2001588;18186568;Leopoldsdorf/L8179;15.1378671 48.9480457,15.1377557 48.9478944,15.1375974 48.9477495,15.1373863 48.9475891,15.1369904 48.9473179,15.1369588 48.9472977;1;35;0;1316326;107,23999786377;1100
2001605;1316343;Großriedenthal/L46;15.8726885 48.4814884,15.8726439 48.4815028,15.8725525 48.4815274;1;35;0;18109132;10,960000038147;1100
2001605;18109132;Großriedenthal/L46;15.8725525 48.4815274,15.8726439 48.4815028,15.8726885 48.4814884;1;35;0;1316343;10,960000038147;1100
2001609;1316345;Reichharts/L8038;15.517296 48.7496665,15.5172677 48.7496747,15.5168811 48.7497874,15.5162814 48.7499623,15.5160923 48.7499974,15.5158878 48.750018,15.5155321 48.7500414,15.5146791 48.7500951,15.5146282 48.7500958;1;35;0;18113136;204,240005493164;1100
2001609;18113136;Reichharts/L8038;15.5146282 48.7500958,15.5146791 48.7500951,15.5155321 48.7500414,15.5158878 48.750018,15.5160923 48.7499974,15.5162814 48.7499623,15.5168811 48.7497874,15.5172677 48.7496747,15.517296 48.7496665;1;35;0;1316345;204,240005493164;1100
2001610;1316345;Reichharts/L8038;15.517296 48.7496665,15.5181178 48.7494263,15.5183309 48.7493629,15.5184029 48.7493401;1;35;0;18140731;89,129997253418;1100
2001610;18140731;Reichharts/L8038;15.5184029 48.7493401,15.5183309 48.7493629,15.5181178 48.7494263,15.517296 48.7496665;1;35;0;1316345;89,129997253418;1100
2001615;1316348;Bundesstraße/B2 - Waldviertler Straße;15.2535246 48.744047,15.2532199 48.744093,15.2528085 48.7441515,15.2526467 48.7441757;1;79;0;18197976;66,1399993896484;1250
2001615;18197976;Bundesstraße/B2 - Waldviertler Straße;15.2526467 48.7441757,15.2528085 48.7441515,15.2532199 48.744093,15.2535246 48.744047;1;79;0;1316348;66,1399993896484;1250
2001616;18187215;Bundesstraße/B2 - Waldviertler Straße;15.2540731 48.743967,15.253981 48.7439808,15.2535246 48.744047;1;76;0;1316348;41,310001373291;1250
2001617;1316349;Bundesstraße/B2 - Waldviertler Straße;15.2559318 48.7436825,15.2559244 48.7436834,15.2557425 48.7437143,15.255319 48.7437813,15.2546887 48.7438735,15.2542526 48.7439399,15.2540731 48.743967;1;39;0;18187215;140,330001831055;1100
2001617;18187215;Bundesstraße/B2 - Waldviertler Straße;15.2540731 48.743967,15.2542526 48.7439399,15.2546887 48.7438735,15.255319 48.7437813,15.2557425 48.7437143,15.2559244 48.7436834,15.2559318 48.7436825;1;39;0;1316349;140,330001831055;1100
2001618;1316349;Bundesstraße/B2 - Waldviertler Straße;15.2559318 48.7436825,15.2562069 48.7436491,15.2562086 48.7436488;1;39;0;18152005;20,7000007629395;1100
2001618;18152005;Bundesstraße/B2 - Waldviertler Straße;15.2562086 48.7436488,15.2562069 48.7436491,15.2559318 48.7436825;1;39;0;1316349;20,7000007629395;1100
2001627;1316354;Bergau/L1238;15.7437337 48.5475528,15.7435986 48.5474717,15.7433514 48.5473337,15.7425513 48.5469798,15.7425324 48.5469713;1;69;0;18168187;109,959999084473;900
2001627;18168187;Bergau/L1238;15.7425324 48.5469713,15.7425513 48.5469798,15.7433514 48.5473337,15.7435986 48.5474717,15.7437337 48.5475528;1;69;0;1316354;109,959999084473;900
2001628;1316354;Bergau/L1238;15.7437337 48.5475528,15.7439279 48.5476693,15.7442901 48.5479624,15.7446238 48.5482911,15.7449085 48.5485909,15.7452461 48.5489624,15.7454057 48.5491002,15.7456127 48.5492326,15.7458046 48.5493735,15.7459 48.5494896,15.7460081 48.5496201,15.7461086 48.5497828,15.7462637 48.5500183,15.7468045 48.5506663,15.7469245 48.5508897,15.7469576 48.5511782,15.7469684 48.551361,15.7470156 48.5515748,15.7470807 48.5516999,15.7471896 48.5518537,15.7474446 48.5521817,15.7478146 48.5525667,15.7478806 48.5526477,15.7479626 48.5527697,15.7479996 48.5528427,15.7480033 48.5528538;1;69;0;18018666;680;900
